Customer ID*,Customer Name*,Street,Housenumber,City,ZIP,Existing customer,Number of employees,Revenue,URL,e-mail,mobile,Telefone,Heading*,Heading ID*,Keyword (1 main keyword),Year/month founded (entrepreneur),Short Crypted
21857,Hahn Walter Ing Bäckerei- u Konditoreitechnik GmbH & Co KG,Schreinerg,10,Sankt Pölten,3100,,11,1900000,http://www.hahn-backen.at,,,02742352482,Bäckereieinrichtungen u -maschinen,299,Bäckereimaschinen,,lq2qB
21863,Aquacity,Schießstattring,15,Sankt Pölten,3100,,,,http://www.aquacity.at,aquacity@st-poelten.gv.at,,02742352661,Bäder,307,Schwimmbäder,,kMk3D
21870,Hänfling Manfred GmbH,Kremser Landstr,67,Sankt Pölten,3100,,17,4600000,http://www.auto-haenfling.at,,,02742362838,Autohandel,254,Kfz,,rvb7k
21882,Haumberger Hans OHG Inhaber Martin Helmreich e.U.,Mariazeller Str,40,Sankt Pölten,3100,,3,400000,http://www.haumberger.eu,info@haumberger.eu,,0274272850,Ketten,1909,Ketten,,hBmLT
21883,L & S Recycling GmbH & Co KG,Lilienfelder Str,13,Sankt Pölten,3100,,28,21000000,http://www.ls-recycling.at,office@ls-recycling.at,,02742881179,Alteisen u Altmetalle,63,Alteisen,,gS7RS
21898,Hess Ing GmbH,Kremser Landstr,97,Sankt Pölten,3100,,23,1800000,http://www.hess.at,office.stp@hess.at,,02742363213,Lüftungsanlagen u -technik,2311,Klimatechnik,,RXLz9
21904,Hiebel-Hess Vertriebs GmbH,Wohlmeyerg,6-8,Sankt Pölten,3100,,6,1552000,http://www.hiebel.cc,office@hiebel.cc,,0274272776,Mühlenbau u -einrichtungen,2528,Mühlenbau,,4dQcD
21907,Hinteregger Viktor GesmbH,Porschestr,21,Spratzern,3100,,7,1500000,http://www.fliesenboerse.at,office@fliesenboerse.at,,0274274110,Fliesen- u Plattenverlegungen,1210,Fliesenleger,,5M5VK
21920,HÖFER OPTIK GmbH,Kremser Landstr,16,Sankt Pölten,3100,,7,,http://www.optiker-hoefer.at,optik.hoefer.st.poelten@utanet.at,,02742362024,Optiker,2648,Augenoptiker,,mXglV
21931,Karl Hörmann,Brunnenfeldg,13,Sankt Pölten,3100,,1,220000,http://www.zirbeli.at,zirbeli@zirbeli.at,06641454151,,Tischlereien,3951,Tischler,,v6Wr6
21947,Jägerbau Jäger GmbH,Tiroler Str,2,Sankt Pölten,3105,,163,22000000,http://www.jaegerbau.co.at,office@jaegerbau.co.at,,02742308,Bauunternehmen,392,Baufirma,,gS7Sm
21955,Wüstenrot Versicherungs-AG - Zulassungsstelle St. Pölten,Julius-Raab-Promenade,15,Sankt Pölten,3100,,,,http://www.wuestenrot.at,kfz.st.poelten@wuestenrot.at,,057070,Versicherungsunternehmen,4106,Versicherung,,K1Ttx
21989,Kleinheider GesmbH,Hugo-von-Hofmannsthal-Str,4,Spratzern,3100,,18,9104687.99,http://www.kleinheider.at,office@kleinheider.at,,02742881219,Baumaschinen u -geräte,361,Baumaschinen,,hvQHj
21991,Klenk & Meder Gesellschaft m.b.H.,Hnilickastr,13,Sankt Pölten,3100,,730,50000000,http://www.klenk.at,office@klenk.at,,02742898,Elektroinstallationsunternehmen,984,Elektriker,,kMk5q
22005,Kögl GmbH,Leobersdorfer Bahnstr,25,Sankt Pölten,3100,,13,750000,http://www.koeglgmbh.at,office@koeglgmbh.at,,0274273483,Spenglereien,3630,Spengler,,SH1vN
22016,Konrad Blumen,Stattersdorfer Hauptstr,127,Stattersdorf,3100,,4,500000,http://www.konrad-blumen.at,office@konrad-blumen.at,,02742253115,Blumeneinzelhandel,539,Blumeneinzelhandel,,K1TwC
22027,Landesklinikum St. Pölten-Lilienfeld - Standort St. Pölten,Propst-Führer-Str,4,Sankt Pölten,3100,,3000,270000000,http://www.stpoelten.lknoe.at,office@stpoelten.lknoe.at,,027429004,Krankenhäuser u Kliniken,2044,Krankenhaus,,Q64Dj
22033,Nico - Inh Franz König,Kremser G,10/2. OG,Sankt Pölten,3100,,,,http://www.alwaysdressedwell.at,,,02742352437,Boutiquen,581,Modeboutique,,65kRw
22041,Johann Kukla,Hinterhoferstr,5,Sankt Pölten,3100,,12,500000,http://www.kukladach.at,office.kukla@aon.at,,02742253540,Dachdeckereien,721,Dachdecker,,CtwfQ
22044,Farben Treff Punkt Viehofen Hermann Eder,Austinstr,52 / Viehofen,Sankt Pölten,3107,,2,280000,http://www.farbentreffpunkt.at,auro@gmx.at,,02742361938,Farben u Lacke / Einzelhandel,1088,Lacke,,8Gh9H
22049,HYPO NOE Landesbank AG,Hypog,1,Sankt Pölten,3100,,350,43084041.59,http://www.hypolandesbank.at,landesbank@hyponoe.at,,0590910,Banken u Sparkassen,332,Banken,,p1zcD
22050,NÖ Dokumentationszentrum f Moderne Kunst Landesverband d NÖ Kunstvereine,Prandtauerstr,2,Sankt Pölten,3100,,,,http://www.noedok.at,noedok@aon.at,,02742353336,Kulturvereine,4644,Kultur,,lq2v7
22051,Landsteiner GmbH,Dompl,7,Sankt Pölten,3100,,1,300000,http://www.schluessel-landsteiner.at,landsteiner@gmx.net,,02742352515,Schlüsseldienste,3395,Schlüsseldienst,,mXgpB
22060,Hermann Geiger,Kogler Str,7,Sieghartskirchen,3443,,3,400000,http://www.bestattung-geiger.at,office@bestattung-geiger.at,,022742229,Bestattungsunternehmen,447,Bestatter,,rBwJZ
22063,Gutscher Heinrich Inh Christine Nast,Preßbaumer Str,7,Sieghartskirchen,3443,,7,4300000,http://www.baustoffe-gutscher.at,office@baustoffe-gutscher.at,,022742289,Baustoffe u -material,387,Baustoffe,,qSHPb
22064,Getreide-Gutscher GmbH & Co KG,Hauptpl,1,Sieghartskirchen,3443,,5,4000000,http://www.gutscher.com,office@gutscher.at,,022742202,Landwirtschaftliche Produkte,2195,Agrarmarkt,,XdvKq
22068,Kaufhaus - Waffen u Munition - Walter Hell,Wiener Str,19,Sieghartskirchen,3443,,,,http://www.waffen-burgstaller.at,,,022742253,Waffen u Munition,4171,Waffen,,TkJkl
22070,Haustechnik HOCHRIEDER GmbH,Preßbaumer Str,11,Sieghartskirchen,3443,,,,http://www.hochrieder.at,technik@hochrieder.at,,022742238,Elektroinstallationsunternehmen,984,Elektriker,,SH1wj
22076,Kern Heimo Ing GmbH,Preßbaumer Str,52,Sieghartskirchen,3443,,23,2100000,http://www.kern-gmbh.co.at,office@kern-gmbh.co.at,,022742234,Zimmereien,4400,Zimmerei,,cXVwF
22077,Kiegler Albert Karosserie Fach- u. Meisterbetrieb,Feldg,14,Sieghartskirchen,3443,,11,950000,http://www.kiegler.at,kfz-spenglerei@kiegler.at,,022742297,Autospenglereien,282,Autospengler,,dH9qJ
22086,Engelsblume Ulli Wurzinger,Preßbaumer Str,28,Sieghartskirchen,3443,,,170000,http://www.engelsblume.at,office@engelsblume.at,,06645481810,Alternativtherapie,65,Heilpraktiker,,DdbZN
22088,Gasthof zur Post,Wiener Str,23,Sieghartskirchen,3443,,4,200000,http://www.kleinepost.at,,,022742330,Gasthäuser u Gasthöfe,1352,Gasthaus,,Qpj91
22101,Zinterhof Karl Ing GesmbH,Wasserg,12,Sieghartskirchen,3443,,5,370000,http://www.zinterhof-orchideen.at,,,022742269,Blumeneinzelhandel,539,Blumeneinzelhandel,,3B7t9
22104,Arnauer Tischlerei  GmbH,Johannesg,13,Sierndorf,2011,,17,720000,http://www.arnauer.at,office@arnauer.at,,022672410,Tischlereien,3951,Tischler,,CBHmg
22113,"Mayer M., Landesprodukten & Reifendienste",Nr.,60,Oberolberndorf,2000,,5,6500000,http://www.mayer-reifen.at,office@mayer-reifen.at,,022672204,Landwirtschaftliche Produkte,2195,Agrarmarkt,,p1zdW
22119,Schauhuber GesmbH,Am Roten Kreuz,99,Oberolberndorf,2000,,2,350000,http://www.schauhuber.com,,,022672666,Elektroinstallationsunternehmen,984,Elektriker,,jf5FP
22138,LANDGASTHOF SURBÖCK - Mimi Surböck,Nr.,46,Rodingersdorf,3751,,,,http://www.landgasthof-surboeck.at,info@landgasthof-surboeck.at,,029832204,Gasthäuser u Gasthöfe,1352,Gasthaus,,f1plb
22153,Reitschule-Reitstall z Schloß Wildegg,Wildegger Str,40,Sittendorf,2393,,2,90000,http://www.reitstall-wildegg.at,wildegg@wildegg.at,,022377678,Reitställe u -schulen,2940,Reiten,,RXM5M
22158,Ebner OG,Ziersdorfer Str,1A,Sitzendorf an der Schmida,3714,,5,400000,http://www.fachinstallateur.at,info@fachinstallateur.at,,029597002,Elektroinstallationsunternehmen,984,Elektriker,,LRnnB
22176,Ruby  - Archiv-Papier,Hauptpl,56,Groß,2020,,,,http://www.ruby1.at,info@ruby1.at,,,Bürobedarf,643,Büroartikel,,nHKlm
22177,Bäckerei-Konditorei Christian Schneider,Hauptpl,18,Sitzendorf an der Schmida,3714,,25,1300000,http://www.baeckerei-schneider.at,,,029592206,Bäckereien,300,Bäckerei,,p1zfq
22187,Beer Bruno GesmbH,Wiener Neustädter Str,65,Sollenau,2601,,15,3400000,http://www.beer.co.at,bruno@beer.co.at,,0262862441,Gartenbedarf u -geräte,1323,Gartenbedarf,,tMt4H
22189,Doris Steiner-Bernscherer,Hauptpl,15,Sollenau,2601,,6,500000,http://www.steiner.fleischer.at,steiner@fleischer.at,,0262847249,Buffets u Imbissstuben,634,Imbissstuben,,rvbGF
22192,Chlebecek GmbH,Mühlstr,20,Sollenau,2601,,9,800000,http://www.chlebecek.at,office@chlebecek.at,,0262862328,Installationsunternehmen,1776,Installateur,,XdvNR
22203,Steiner Rudolf GmbH,Gewerbeparkstr,3,Theresienfeld,2604,,17,1360000,http://www.stahlbau-steiner.at,,,0262272412,Stahlbau,3684,Stahlbau,,fkSgx
22210,Gottfried Kellner,Wiener Str,22,Theresienfeld,2604,,1,,http://www.restaurator-kellner.at,info@restaurator-kellner.at,06644314143,,Antiquitätenrestaurierung,120,Antiquitätenrestaurationen,,HXCD5
22217,Fischer Manfred KG Autoverwertung,Industriestr,7,Sollenau,2601,,,70000,http://www.autoteile-fischer.at.tc,fischers.servicebox@aon.at,06766082092,,Autohandel,254,Kfz,,RXM6g
22219,Lebenshilfe NÖ gemeinnützige GmbH Landesleitung,Viktor-Kaplan-Str,2,Wiener Neustadt,2700,,,,http://www.noe.lebenshilfe.at,geschaeftsfuehrung@noe.lebenshilfe.at,,0262221601,Behinderungen / Leben mit Behinderungen,406,Behinderteneinrichtungen,,Q64Jd
22224,GEMA Central Europe GmbH,Stifterg,26-28,Sollenau,2601,,5,600000,http://www.gema.at,info@gema.at,,0262862958,Oberflächentechnik,2603,Oberflächentechnik,,5M5dn
22227,Michael Pruckner,Wiener Neustädter Str,60,Sollenau,2601,,10,,http://www.planen-bauen.at,office@planen-bauen.at,,0262862273,Baumeister,370,Baufirma,,4dQkp
22229,Reisner H GmbH & Co KG,Am Schießpl,5,Sollenau,2601,,29,5186616.04,http://www.sollenau.at,reisner@sollenau.at,,0262862419,Tischlereien,3951,Tischler,,3B7wm
22231,Schenk Getränke,Industriestr,16,Sollenau,2601,,3,600000,http://www.schenk-getraenke.at,schenk-getraenke@aon.at,,0262847664,Getränke,1427,Getränkehandel,,1jq8k
22235,Franz Schroll,Wiener Neustädter Str,15,Sollenau,2601,,9,800000,http://www.schrollseifen.at,schrollseifen@gmx.at,,0262862253,Seifen,3511,Seife,,BRdwJ
22244,Elektro - Weber,Schubertg,4,Sollenau,2601,,9,1180000,http://www.elektro-weber.at,office@elektro-weber.at,,0262847288,Elektroinstallationsunternehmen,984,Elektriker,,kMkC1
22247,SCHUHHAUS FRANZ WUNDERL GMBH,Wiener Neustädter Str,62,Sollenau,2601,,22,4192000,http://www.wunderl.com,info@wunderl.com,,0262862204,Schuhe u -zubehör / Einzelhandel,3446,Schuhgeschäft,,jf5J2
22258,Hums Hermann GesmbH,Trautmannsdorfer Str,3,Sommerein,2453,,20,1300000,http://www.bauhums.at,,,0216863479,Baumeister,370,Baufirma,,WBccj
22264,Schwarz Gottfried GesmbH,Johannesg,5,Sommerein,2453,,,80000,http://www.kfz-schwarz.at,kfz-schwarz@aon.at,,0216862636,Autoreparatur,276,Werkstatt,,gS7cF
22271,Eduard Lagler,Nr.,7,Sonntagberg,3332,,4,250000,http://www.gasthof-lagler.at,info@gasthof-lagler.at,,074482493,Gasthäuser u Gasthöfe,1352,Gasthaus,,bps7B
22272,TATZREITER Bau- Möbeltischlerei,Nöchling,3,Sonntagberg,3332,,5,400000,http://www.tischlerei-tatzreiter.at,tischlerei.tatzreiter@aon.at,,074482485,Tischlereien,3951,Tischler,,Kk8wS
22275,KFZ-WERKSTÄTTE Franz Haselgruber,Bezirksstr,41,Sooß,2504,,3,300000,http://www.kfz-haselgruber.at,franz.haselgruber@kfz-haselgruber.at,,0225288992,Autoreparatur,276,Werkstatt,,HXCFP
22284,Weingut-Heuriger zum 67er,Hauptstr,67,Sooß,2504,,,,http://www.steiner67er.at,steinerder67er@gmail.com,,0225248964,Heurigen / Buschenschenken,1630,Heuriger,,NdlWs
22286,Mitsch GmbH,Am Bach,22,Spannberg,2244,,12,4000000,http://www.mitsch.at,office@mitsch.at,,0253885577,Türen,4017,Türen,,MBRkq
22290,Werner Kunst,Am Bach,56-58,Spannberg,2244,,3,400000,http://www.tuerenkunst.at,,,0253885392,Tischlereien,3951,Tischler,,4dQm6
22293,Marzy GmbH,Wiener Str,136,Hollabrunn,2020,,10,1700000,http://www.bosch-service.at/marzy-hollabrunn,marzy@aon.at,,029524581,Autoelektrik u -ersatzteile,246,Autoersatzteile,,2RT53
22296,"Stur Robert - Holzbau, Spengler",Matznerstr,35,Spannberg,2244,,10,1100000,http://www.holzbau-stur.at,office@holzbau-stur.at,,0253885388,Zimmereien,4400,Zimmerei,,Ctwld
22299,Stefan Wiesinger,Hauptstr,23,Spannberg,2244,,2,220000,http://www.fassbinderei-wiesinger.at.tf,,,0253885208,Fassbindereien,1107,Fassbinder,,9k14Z
22312,Haas Josef GesmbH,Wiener Str,219,Spillern,2104,,2,1000000,http://www.haas-gewinde.at,office@haas-gewinde.at,,0226680348,Werkzeug / Einzelhandel,4294,Werkzeugmarkt,,vqBtv
22313,Harmer KG Biologische Landwirtschaft (Gutsbetrieb),Stockerauer Str,22,Spillern,2104,,5,,http://www.harmer.at,brigitte.reidinger@harmerkg.at,,0226680391,Gutsverwaltungen,1538,Landgutsverwaltungen,,v6X1t
22321,Prinz u Wimmer GesmbH,Industriestr,12,Spillern,2104,,16,2000000,http://www.puw.at,,,0226680600,Spenglereien,3630,Spengler,,XdvR5
22322,Die Kalendermacher GmbH & Co KG,Wiener Str,68,Spillern,2104,,38,15000000,http://www.kalendermacher.at,office@kalendermacher.at,,0226680234,Kalender,1837,Calendar,,WvGX4
22336,Gasthaus Mariandl,Kirchenpl,2,Spitz,3620,,8,400000,http://www.gasthaus-mariandl.at,info@gasthaus-mariandl.at,,027132376,Gasthäuser u Gasthöfe,1352,Gasthaus,,Kk8xm
22338,Barock-Landhof Inh Burkhardt,Kremser Str,19,Spitz,3620,,,,http://www.burkhardt.at,info@burkhardt.at,,027132356,Hotels,1694,Hotel,,JGr9k
22339,Hotel zum roten Tor,Rote-Tor-G,15,Spitz,3620,,,,http://www.zumrotenTor.at,hotel@zumrotenTor.at,,027132654,Hotels,1694,Hotel,,HXCGj
22342,Sighardt Donabaum,Zornberg,4,Spitz,3620,,3,300000,http://www.donabaum.com,sighardt@donabaum.com,,027132287,Weingüter u -kellereien,4253,Wein,,FMFZf
22351,Gasthof Pension Franz u. Gerlinde Gritsch,Nr.,39,Vießling,3620,,,,http://www.gasthaus-gritsch.at,gasthof-pension.gritsch@aon.at,,027138292,Pensionen / Privatzimmer,2728,Pension,,LRns7
22353,Strandcafe Spitz,Donaulände,7,Spitz,3620,,,,http://www.strandcafe-spitz.at,strandcafe.spitz@aon.at,,027132320,Restaurants,2947,Restaurant,,5M5hQ
22356,"1000-Eimerberg Frühstückspension, Dipl.Ing. Doris Hamberger",Marktstr,3,Spitz,3620,,,,http://www.pension-1000-eimer.at,info@pension-1000-eimerberg.at,,027132334,Pensionen / Privatzimmer,2728,Pension,,3B81M
22360,Hotel-Restaurant Wachauerhof,Hauptstr,15,Spitz,3620,,10,530000,http://www.wachauerhof-spitz.at,hotel@wachauerhof-spitz.at,,027132303,Hotels,1694,Hotel,,Ctwmw
22362,Kepplinger GmbH,Kremser Str,7,Spitz,3620,,22,950000,http://www.kepplinger-gmbh.at,office@kepplinger-gmbh.at,,027132298,Installationsunternehmen,1776,Installateur,,BRdzt
22377,Haus Oestreicher,Hauptstr,26,Spitz,3620,,,,http://www.haus-oestreicher.at,info@haus-oestreicher.at,,027132317,Pensionen / Privatzimmer,2728,Pension,,v6X3C
22378,Pension Donaublick,Schopperpl,3,Spitz,3620,,,,http://www.donaublick-spitz.at,pension@donaublick-spitz.at,,027132552,Pensionen / Privatzimmer,2728,Pension,,tMt8B
22380,Gasthaus Altes Schiffmeisterhaus - Prankl KG,Hinterhaus,16,Spitz,3620,,6,300000,http://www.gasthaus-prankl.at,gasthaus.prankl@aon.at,,027132323,Gasthäuser u Gasthöfe,1352,Gasthaus,,rvbL8
22389,Schiffahrtsmuseum in Spitz a d Donau,Auf der Wehr,21,Spitz,3620,,,,http://www.schifffahrtsmuseum-spitz.at,,,027132246,Museen / Ausstellungen,2544,Museum,,TkJsJ
22391,Karl Schoßmann,Zornberg,1,Spitz,3620,,4,380000,http://www.k-schossmann.at,k.schossmann@aon.at,,027132369,Fenster,1121,Fenster,,SH25G
22408,Jagdhof Breitenthal,Nr.,9,Sankt Georgen am Reith,3344,,1,45000,http://www.breitenthal.at,alpenhotel@breitenthal.at,,074848080,Hotels,1694,Hotel,,RXMBZ
22410,Monika Mandl,Nr.,7,Sankt Georgen am Reith,3344,,4,250000,http://www.tischlerei-mandl.at,office@tischlerei-mandl.at,,074848290,Tischlereien,3951,Tischler,,Q64NW
22411,Gasthaus zum Reithbach - Prosini,Dorf,31,Sankt Georgen am Reith,3344,,,,http://www.gastroweb.at/zumreithbach,gasthaus.prosini@aon.at,,074848277,Gasthäuser u Gasthöfe,1352,Gasthaus,,PMPTV
22415,Aflenzer Karl GmbH,Sankt Georgener Hauptstr,86,Sankt Georgen am Steinfelde,3151,,5,360000,http://www.afflenzer.com,info@afflenzer.com,,02742884214,Transportunternehmen,3995,Transport,,LRntQ
22418,Abbrucharbeiten Josef Bachner Inh Veronika Steiringer,Sankt Georgener Hauptstr,136,Sankt Georgen am Steinfelde,3151,,20,3000000,http://www.bachner-bau.at,office@bachner-bau.at,,02742885212,Erdarbeiten,1032,Erdbau,,4dQpj
22433,Kössler GmbH & Co KG,Sankt Georgener Hauptstr,122,Sankt Georgen am Steinfelde,3151,,104,19502970.76,http://www.koessler.com,office@koessler.com,,02742885272,Maschinenbau,2339,Maschinenbauunternehmen,,nHKs2
22447,Martin Stricker Schlosserei GmbH,Lilienfelder Str,51,Wilhelmsburg,3150,,12,560000,http://www.stricker.co.at,,,027468523,Schlossereien,3392,Schlosser,,pkdgN
22461,Raiffeisenkasse St. Georgen am Ybbsfeld regGenmbH,Marktstr,26,Sankt Georgen am Ybbsfelde,3304,,10,,http://noe.raiffeisen.at/32778,info.32778@rb-32778.raiffeisen.at,,074732290,Banken u Sparkassen,332,Banken,,cXW66
22469,EP Schneider Karl GmbH & Co KG,Ybbsstr,30,Amstetten,3300,,,,http://www.tischlerei-schneider-amstetten.at,ep.schneider@aon.at,,0747264540,Tischlereien,3951,Tischler,,G5tWH
22470,Plustherm GesmbH,Gewerbestr,8,Sankt Georgen am Ybbsfelde,3304,,5,500000,http://www.plustherm.at,office@plustherm.at,,0747261806,Wärmetechnische Anlagen u Apparate,4202,Wärmetechnikanlagen,,FMFdG
22471,Viklicky Kühlung,Wadsakstr,2,Sankt Georgen am Ybbsfelde,3304,,6,615000,http://www.kuehlanlagen.at,office@viklicky.at,,0747265111,Kühlanlagen u -geräte,2085,Klimatechnik,,DdbkF
22472,Ybbstalhof,Ortspl,3,Hart,3304,,,,http://ybbstalhof.at,ybbstalhof@a1.net,,0747262362,Gasthäuser u Gasthöfe,1352,Gasthaus,,RXMCs
22485,RED ZAC - Bauer Electronic GmbH,Hauptpl,4,Sankt Leonhard am Forst,3243,,5,500000,http://www.bauer-electronic.at,office@bauer-electronic.at,,027562230,Elektrogeräte / Einzelhandel,977,Elektrohandel,,2RT8x
22486,Böglberger Tischlerei GmbH & KG,Mitterweg,7,Sankt Leonhard am Forst,3243,,3,,http://www.boeglberger.at,office@boeglberger.at,,027562237,Tischlereien,3951,Tischler,,1jqFw
22502,Anton Holzgruber,Hauptpl,12,Sankt Leonhard am Forst,3243,,6,650000,http://www.holzgruber-anton.at,info@holzgruber-anton.at,,027562219,Bäckereien,300,Bäckerei,,jf5PD
22508,Rainers Cafe,Hauptpl,18,Sankt Leonhard am Forst,3243,,3,250000,http://www.rainers-cafe.at,,,027562243,Kaffeekonditoreien,1832,Konditorei,,rvbNl
22523,Riessner Horst GmbH,Wieselburger Str,3,Sankt Leonhard am Forst,3243,,13,700000,http://www.riessner.at,elektro@riessner.at,,027562236,Elektroinstallationsunternehmen,984,Elektriker,,f1pvR
22526,Mikrofilm- u Scantechnik GmbH,Hauptstr,19,Krummnußbaum,3375,,5,180000,http://www.mfs.at,office@mfs.at,,0275757179,Mikrofilme,2454,Filmkarten,,bpsDN
22535,Gasthaus Staar,Nr.,38,Wolfshoferamt,3572,,3,150000,http://www.gasthausstaar.at,gasthaus@gasthausstaar.at,,029872208,Gasthäuser u Gasthöfe,1352,Gasthaus,,RXMF9
22538,Franz Höllerer,Nr.,149,Sankt Leonhard am Hornerwald,3572,,20,1500000,http://www.tischlerei-hoellerer.at,office@tischlerei-hoellerer.at,,029872380,Tischlereien,3951,Tischler,,G5tXh
22539,Karl Honeder,Nr.,117,Sankt Leonhard am Hornerwald,3572,,3,550000,http://www.honeder-trans.at,,06643557672,,Transportunternehmen,3995,Transport,,GpXRl
22543,Mayerwirt - Inh Christian Mayer,Nr.,24,Sankt Leonhard am Hornerwald,3572,,,,http://www.mayerwirt.at,info@mayerwirt.at,,029872235,Gasthäuser u Gasthöfe,1352,Gasthaus,,Kk941
22545,Raiffeisen-Lagerhaus Zwettl eGen,,148,Wolfshoferamt,3572,,,,http://www.lagerhaus-zwettl.at,,,029872242,Lagerhäuser u -betriebe,2189,Lagerhaus,,7X3SS
22547,Gasthof Hagmann,Hartl,36,Sankt Leonhard am Hornerwald,3572,,,,http://gasthof-hagmann.at,gertraud@gasthof-hagmann.at,,029872231,Gasthäuser u Gasthöfe,1352,Gasthaus,,91LGb
22554,Scherndl-Figl GesmbH,Nr.,11,Wilhersdorf,3231,,13,3600000,http://www.scherndl-figl.at,office@scherndl-figl.at,,027473452,Landwirtschaftliche Maschinen u Geräte,2199,Landmaschinen,,2RTBM
22567,Fischer Landtechnik und KFZ e.U.,Nr.,1,Stössing,3073,,5,600000,http://www.fischer-stoessing.at,fischer.stoessing@aon.at,,027445351,Landwirtschaftliche Maschinen u Geräte,2199,Landmaschinen,,vqC27
22585,Landgasthof Föhrenhof,Hauptstr,209,Strasshof an der Nordbahn,2231,,,,http://www.foehrenhof.at,,,022873101,Restaurants,2947,Restaurant,,T1g4G
22594,Doschek GesmbH & Co KG,Hauptstr,154,Strasshof an der Nordbahn,2231,,5,2000000,http://moebeldoschek.at,office@moebeldoschek.at,,022872489,Möbel / Einzelhandel,2474,Möbeleinzelhandel,,Mv6m9
22599,Floralstudio Haas,Sillerstr,58,Strasshof an der Nordbahn,2231,,,,http://www.il-giardino.at,office@il-giardino.at,,022872348,Blumeneinzelhandel,539,Blumeneinzelhandel,,RXMGS
22602,FLIX Lift-Karniesen & Sonnenschutz,Hauptstr,16,Strasshof an der Nordbahn,2231,,15,1300000,http://www.flix.at,office@flix.at,,022873407,Markisen,2330,Rolladen,,G5tb1
22609,HFH Bikes Handels GmbH & Co KG,Föhrenweg,10,Markgrafneusiedl,2282,,,1350000,http://www.hfh-bikes.at,shop@hfh-bikes.at,,022872253,Fahrräder u -bestandteile,1065,Fahrrad,,7X3Tm
22620,ROSSINI Herbert Koroschetz,Bahnhofpl,7,Strasshof an der Nordbahn,2231,,3,109100,http://www.rossini.or.at,,,022872226,Restaurants,2947,Restaurant,,3tn1n
22630,Harald Seyfried,Hauptstr,240,Strasshof an der Nordbahn,2231,,15,,http://www.seyfried.at,seyfried@seyfried.at,,022873139,Wintergärten,4323,Wintergarten,,v6X8M
22631,VOLKSHILFE Niederösterreich,Hauptstr,179,Strasshof an der Nordbahn,2231,,,,http://www.noe-volkshilfe.at,,,022875588,Soziale Stützpunkte,3612,Sozialamt,,vqC3Q
22644,Sigwald GesmbH,Hauptstr,18,Strasshof an der Nordbahn,2231,,,,http://www.sigwald.at,reifen@strasshof.sigwald.at,,022873141,Reifen u Reifendienste,2920,Reifen,,f1pxv
22645,Sigwald AutohandelsgesmbH,Hauptstr,18,Strasshof an der Nordbahn,2231,,,,http://www.sigwald.at,citroen@sigwald.at,,022873141,Autohandel,254,Kfz,,fkSrz
22650,Trenz Installationstechnik GmbH,Hauptstr,200,Strasshof an der Nordbahn,2231,,10,1500000,http://www.trenz-heizung.at,trenz@aon.at,,022872493,Installationsunternehmen,1776,Installateur,,TkJzd
22656,Der Holländer - Fam. Veelenturf,Hauptstr,454,Strasshof an der Nordbahn,2231,,8,480000,http://www.derhollaender.at,office@derhollaender.at,,022872438,Blumeneinzelhandel,539,Blumeneinzelhandel,,LRp1L
22657,Weingärtner Andreas Raumausstattung & Tapezierermeister,Hauptstr,172,Strasshof an der Nordbahn,2231,,,,http://www.weingaertner.co.at,office@weingaertner.co.at,,022872491,Tapezierer u Dekorateure,3827,Tapezierer,,MBRtP
22659,Patricias Hairdesign,Hauptstr,190,Strasshof an der Nordbahn,2231,,2,,http://www.hair-design.at,patricias.hairdesign@gmx.at,,022873135,Friseure u Frisiersalons,1273,Friseur,,NdlhW
